anno;rilevatore;mese;giorno_settimana;fascia_oraria;comune;nome_strada;tipo_luogo;indirizzo;lon;lat;kmt_etm;fondo;segnaletica;meteo;natura;des_circ_a;des_circ_b;veicolo_a;avaria_a;des_psico_a;veicolo_b;avaria_b;des_psico_b;veicolo_c;veicoli_oltre_a_b_c;pedoni_morti_feriti;tot_morti;tot_feriti
2011;Carabiniere;12;Mercoledì;Mattino;ASIAGO;SP 349 Costo;Rettilineo;VIA VERDI, 0;11.5002930;45.8713956;63.3;Asciutto;Assente;Sereno;Tamponamento;Procedeva regolarmente;;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2011;Polizia Municipale;10;Sabato;Pomeriggio;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Intersezione con semaforo o vigile;SOLE  CATTANE;11.5091658;45.5470255;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva senza dare la precedenza al veicolo proveniente da destra;;Autovettura privata;;;Autovettura privata;;;;0;0;0;2
2011;Polizia Municipale;11;Venerdì;Sera;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Intersezione con semaforo o vigile;SOLE  CATTANE;11.5091658;45.5469955;0;Bagnato;Orizzontale;Pioggia;Scontro frontale-laterale;Procedeva senza dare la precedenza al veicolo proveniente da destra;;Autovettura privata;;;Autovettura privata;;;;0;0;0;2
2011;Polizia Municipale;11;Venerdì;Sera;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Intersezione con semaforo o vigile;CATTANE SOLE;11.5092516;45.5470556;0;Asciutto;Orizzontale;Pioggia;Scontro frontale-laterale;Procedeva senza dare la precedenza al veicolo proveniente da destra;;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2011;Carabiniere;2;Lunedì;Notte;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Incrocio;STRADA CATTANE VIA DEL SOLE;11.5092570;45.5469992;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva regolarmente senza svoltare;;Autovettura privata;;;Autocarro;;;;0;0;0;4
2011;Polizia Municipale;4;Sabato;Sera;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Intersezione con semaforo o vigile;SOLE  CATTANE;11.5092677;45.5469936;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva senza dare la precedenza al veicolo proveniente da destra;;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2011;Polizia Municipale;3;Mercoledì;Mattino;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Rettilineo;SOLE 21;11.5155272;45.5521684;0;Bagnato;Orizzontale;Pioggia;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2011;Polizia Municipale;2;Mercoledì;Pomeriggio;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Intersezione con semaforo o vigile;SOLE  GRANATIERI DI SARDEGNA;11.5184140;45.5548016;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autovettura privata;;;Autocarro;;;;0;0;0;2
2011;Polizia Stradale;11;Sabato;Mattino;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Incrocio;V.LE DEL SOLE/V. BGT. GRANATIERI SARDEGNA;11.5184964;45.5547616;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva regolarmente senza svoltare;;Autovettura privata;;;Ciclomotore;;;;0;0;0;1
2011;Carabiniere;2;Venerdì;Sera;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Incrocio;VIA GRANATIERI DI SARDEGNA VIA DEL SOLE;11.5185159;45.5547979;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva regolarmente senza svoltare;;Autovettura privata;;;Ciclomotore;;;;0;0;0;1
2011;Polizia Municipale;4;Domenica;Sera;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Intersezione con semaforo o vigile;GRANATIERI DI SARDEGNA  SOLE;11.5185910;45.5547753;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva senza rispettare le segnalazioni semaforiche o dell'agente;;Veicolo datosi alla fuga;;Anormale per ebbrezza da alcool (art. 186);Velocipede;;;;0;0;1;0
2012;Polizia Municipale;3;Giovedì;Sera;VALLI DEL PASUBIO;SP 046 Pasubio;Intersezione segnalata;S.P. 46 DEL PASUBIO INCROCIO VAL MASO;11.2347651;45.7494384;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva contromano (art.143);;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2012;Polizia Municipale;2;Giovedì;Pomeriggio;VALLI DEL PASUBIO;SP 046 Pasubio;Rettilineo;VIA GISBENTI NEI PRSSI STABILIMENTO RAUMER;11.2434340;45.7437483;0;Ghiacciato;Assente;Sereno;Scontro frontale;Procedeva con eccesso di velocità (art.141);;Autovettura privata;;;Autosnodato o autoarticolato;;;;0;0;0;1
2012;Polizia Municipale;1;Domenica;Pomeriggio;VALLI DEL PASUBIO;SP 046 Pasubio;Incrocio;VIA BRANDELLERO INCROCIO VIA PADRE GIULIANI;11.2623060;45.7400569;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva regolarmente senza svoltare;;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2012;Polizia Municipale;12;Giovedì;Pomeriggio;ARSIERO;SP 350 Val d'Astico;Rettilineo;VIA DEI LONGHI, 4 E 2;11.3616520;45.8042241;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva con eccesso di velocità (art.141);;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2012;Carabiniere;1;Domenica;Notte;ARSIERO;SP 350 Val d'Astico;Rettilineo;SCALINI, 0;11.3673542;45.8243251;44;Asciutto;Assente;Sereno;Fuoriuscita (veicolo in marcia senza urto);Sbandamento con fuoriuscita per guida distratta;;Autovettura privata;;Anormale per ebbrezza da alcool (art. 186);;;;;0;0;0;2
2012;Polizia Municipale;12;Martedì;Sera;SCHIO;SP 350 Val d'Astico;Rettilineo;VIALE SS.TRINITA' ALTEZZA PONTE SUL TIMONCHIO;11.3725723;45.7286719;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva con eccesso di velocità (art.141);;Autovettura privata;;;Autovettura privata;;;Autovettura privata;0;0;0;2
2012;Polizia Municipale;12;Sabato;Pomeriggio;SANTORSO;SP 350 Val d'Astico;Incrocio;VIA IV NOVEMBRE INCROCIO VIA DELLE ARZARE;11.3769671;45.7298340;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva con eccesso di velocità (art.141);;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2012;Polizia Municipale;4;Venerdì;Mattino;SAN VITO DI LEGUZZANO;SP 046 Pasubio;Incrocio;VIA MARTIRI DELLA LIBERTA' INCROCIO VIA DEL BELLO;11.3803446;45.6854553;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva con eccesso di velocità (art.141);;Motociclo a solo;;;Autovettura privata;;;;0;0;0;1
2012;Polizia Municipale;10;Martedì;Mattino;SCHIO;SP 046 Pasubio;Rettilineo;LOCALITA' PONTE D'ORO INT. M. COMONE DI S.VITO LEGUZZANO;11.3852692;45.6963485;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva regolarmente;;Ciclomotore;;;Autovettura privata;;;;0;0;0;2
2012;Polizia Municipale;1;Lunedì;Mattino;ASIAGO;SP 349 Costo;Curva;LOC. TERMINE, 0;11.3938103;45.9501902;46.3;Ghiacciato;Assente;Sereno;Scontro frontale;Procedeva con eccesso di velocità (art.141);;Autovettura privata;Scoppio o eccessiva usura dei pneumatici;;Autovettura privata;;;;0;0;0;2
2012;Polizia Stradale;2;Sabato;Mattino;SAN VITO DI LEGUZZANO;SP 046 Pasubio;Rotatoria;STRADA PROVINCIALE 46 VIA KENNEDY;11.3941848;45.6892065;21.3;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva regolarmente senza svoltare;;Autovettura privata;;;Autocarro;;;;0;0;0;1
2012;Polizia Municipale;12;Giovedì;Mattino;MALO;SP 046 Pasubio;Rotatoria;VIA SCHIO INTERSEZIONE VIA THIENE;11.4028430;45.6771614;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva regolarmente senza svoltare;;Autotreno con rimorchio;;;Autovettura privata;;;;0;0;0;1
2012;Polizia Municipale;10;Sabato;Mattino;MALO;SP 046 Pasubio;Rotatoria;VIA SCHIO VIA BRANDELLERO VIA PASUBIO;11.4067054;45.6663057;0;Bagnato;Orizzontale;Pioggia;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autocarro;;;Autovettura privata;;;;0;0;0;1
2012;Polizia Municipale;10;Lunedì;Pomeriggio;MALO;SP 046 Pasubio;Rettilineo;VIA PASUBIO, 0;11.4091651;45.6635615;16.66;Asciutto;;Altro;Tamponamento;Procedeva con guida distratta o andamento indeciso;;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2012;Polizia Stradale;11;Giovedì;Sera;COGOLLO DEL CENGIO;SP 350 Val d'Astico;Intersezione con semaforo o vigile;STRADA PROVINCIALE SP 350 VAL D'ASTICO VIA GRANATIERI DI ;11.4099760;45.7897768;51.9;Bagnato;;Altro;Tamponamento;;;Autovettura privata;;;Autocarro;;;;0;0;0;2
2012;Carabiniere;11;Lunedì;Pomeriggio;MALO;SP 046 Pasubio;Rettilineo;SP46, 37;11.4122000;45.6606700;0;Asciutto;Assente;Sereno;Investimento di pedoni;Procedeva regolarmente;Attraversava irregolarmente (art.190);Autovettura privata;;;;;;;0;1;0;1
2012;Polizia Municipale;2;Mercoledì;Sera;MALO;SP 046 Pasubio;Rettilineo;VIA PASUBIO, 87;11.4148486;45.6579227;16.71;Asciutto;Assente;Sereno;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2012;Polizia Municipale;2;Mercoledì;Pomeriggio;MALO;SP 046 Pasubio;Rettilineo;MALO VIA PASUBIO SP.46;11.4149129;45.6578177;16.713;Asciutto;Assente;Sereno;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autovettura privata;;;Autovettura privata;;;Autovettura privata;0;0;0;1
2012;Polizia Stradale;10;Domenica;Pomeriggio;MALO;SP 046 Pasubio;Intersezione con semaforo o vigile;STRADA PROVINCIALE INTERSEZIONE VIA SAN GIOVANNI, VIA CA';11.4181960;45.6539932;12.3;Bagnato;Orizzontale;Pioggia;Scontro frontale-laterale;Procedeva senza rispettare il segnale di dare precedenza  (art.145);;Autovettura privata;;;Autovettura privata;;;;0;0;0;2
2012;Carabiniere;4;Venerdì;Pomeriggio;COGOLLO DEL CENGIO;SP 349 Costo;Rettilineo;VIA SECONDA COSTO AL KM. 74.1;11.4265200;45.8102400;74.001;Innevato;Orizzontale;Pioggia;Fuoriuscita (veicolo in marcia senza urto);Sbandamento con fuoriuscita per eccesso di velocità;;Autovettura privata;;;;;;;0;0;0;1
2012;Polizia Municipale;3;Venerdì;Mattino;PIOVENE ROCCHETTE;SP 350 Val d'Astico;Rettilineo;VIA MONTE PASUBIO, 73;11.4269468;45.7498684;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva regolarmente;;Motociclo a solo;;;Autovettura privata;;;;0;0;0;1
2012;Polizia Municipale;11;Martedì;Pomeriggio;PIOVENE ROCCHETTE;SP 350 Val d'Astico;Rotatoria;VIA LIBERTA' INCROCIO VIA MONTE PASUBIO;11.4288712;45.7516319;0;Asciutto;Assente;Sereno;Investimento di pedoni;Procedeva regolarmente;Attraversava ad un passaggio pedonale non protetto da semaforo o agente;Autocarro;;;;;;;0;1;0;1
2012;Polizia Municipale;12;Mercoledì;Mattino;PIOVENE ROCCHETTE;SP 349 Costo;Rotatoria;VIA LIBERTA' INCROCIO VIA MONTE PASUBIO;11.4293023;45.7525323;0;Asciutto;Assente;Sereno;Scontro-laterale;Procedeva senza rispettare il segnale di dare precedenza  (art.145);;Autovettura privata;;;Velocipede;;;;0;0;0;1
2012;Carabiniere;10;Lunedì;Notte;PIOVENE ROCCHETTE;SP 350 Val d'Astico;Intersezione segnalata;VIA ALESSANDRO ROSSI INCROCIO VIA GENERALE DALLA CHIESA;11.4312744;45.7663629;0;Bagnato;Assente;Sereno;Scontro frontale-laterale;Procedeva regolarmente senza svoltare;;Autovettura privata;;;Autovettura privata;;Anormale per ebbrezza da alcool (art. 186);;0;0;0;1
2012;Polizia Municipale;10;Sabato;Mattino;PIOVENE ROCCHETTE;SP 350 Val d'Astico;Incrocio;VIA GIACOMO ZANELLA INCROCIO VIA ROMA;11.4336348;45.7637808;0;Asciutto;Assente;Sereno;Scontro frontale;Procedeva regolarmente senza svoltare;;Autovettura privata;;;Velocipede;;;;0;0;0;1
2012;Carabiniere;10;Domenica;Sera;MARANO VICENTINO;SP 349 var Costo Variante;Rettilineo;STRADA VICINALE CAPEZZAGNA AL KM. 1.6;11.4382766;45.7123815;1.006;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva regolarmente;;Autovettura privata;;;Autovettura privata;;;;0;0;0;2
2012;Polizia Municipale;12;Martedì;Pomeriggio;PIOVENE ROCCHETTE;SP 349 Costo;Rotatoria;VIA GORIZIA INCROCIO VIA DANTE ALIGHIERI;11.4382861;45.7575018;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva regolarmente senza svoltare;;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2012;Polizia Municipale;10;Giovedì;Pomeriggio;PIOVENE ROCCHETTE;SP 350 Val d'Astico;Intersezione segnalata;VIA TRIESTE INCROCIO VIA CURTOLINI;11.4384520;45.7610488;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva senza rispettare il segnale di dare precedenza  (art.145);;Autovettura privata;;;Motociclo a solo;;;;0;0;0;1
2012;Polizia Municipale;4;Giovedì;Pomeriggio;PIOVENE ROCCHETTE;SP 350 Val d'Astico;Incrocio;VIA CURTOLINI INCROCIO VIA TRIESTE;11.4384949;45.7610862;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva regolarmente senza svoltare;;Autovettura privata;;;Autovettura privata;;;;0;0;0;4
2012;Polizia Municipale;4;Giovedì;Mattino;ISOLA VICENTINA;SP 046 Pasubio;Rettilineo;VIA MARCONI, 80;11.4422715;45.6291123;0;Asciutto;Assente;Sereno;Scontro-laterale;Procedeva regolarmente;;Autovettura privata;;;Velocipede;;;;0;0;0;1
2012;Polizia Municipale;2;Lunedì;Mattino;ZANE';SP 349 Costo;Rettilineo;VIA MANZONI;11.4565462;45.7170833;95;Asciutto;Assente;Sereno;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autovettura privata;;;Autovettura privata;;;Autovettura privata;0;0;0;1
2012;Polizia Municipale;11;Venerdì;Mattino;ISOLA VICENTINA;SP 046 Pasubio;Rettilineo;VIA EUROPA S.S. 46 DEL PASUBIO;11.4591050;45.6208333;0;Asciutto;Assente;Sereno;Scontro frontale;Procedeva contromano (art.143);;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2012;Polizia Municipale;11;Mercoledì;Pomeriggio;ROANA;SP 349 Costo;Rettilineo;VIA ROMA (ALBERGO TOI);11.4744258;45.8647766;65.5;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva con guida distratta o andamento indeciso;;Motociclo a solo;;;Autovettura privata;;;;0;0;0;1
2012;Polizia Municipale;11;Sabato;Sera;THIENE;SP 349 Costo;Incrocio;VIA CA' BEREGANE VIA LAMPERTICO;11.4845645;45.6844622;0;Bagnato;Orizzontale;Pioggia;Scontro frontale-laterale;Procedeva regolarmente senza svoltare;;Autocarro;;;Autovettura privata;;;;0;0;0;2
2012;Polizia Municipale;2;Lunedì;Sera;THIENE;SP 349 Costo;Incrocio;VIA CA' BEREGANE VIA LAMPERTICO;11.4846262;45.6843386;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Svoltava a sinistra irregolarmente;;Autovettura privata;;;Ciclomotore;;;;0;0;0;1
2012;Polizia Municipale;4;Mercoledì;Pomeriggio;THIENE;SP 349 Costo;Incrocio;VIA SANTO VIA DON ZIGLIOTTO;11.4876196;45.6747513;0;Asciutto;;Altro;Urto con veicolo in fermata o arresto;;;Autovettura privata;;Anormale per improvviso malore;Autovettura privata;;;;0;0;0;1
2012;Polizia Municipale;11;Sabato;Mattino;CALDOGNO;SP 349 Costo;Rotatoria;VIA PONTARON VIA POMAROLI;11.4921069;45.6323759;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva senza dare la precedenza al veicolo proveniente da destra;;Autovettura privata;;;Velocipede;;;;0;0;0;1
2012;Polizia Municipale;4;Venerdì;Sera;CALDOGNO;SP 349 Costo;Rotatoria;VIA PONTARON VIA POMAROLI;11.4921284;45.6323759;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva con guida distratta o andamento indeciso;;Autovettura privata;;;Velocipede;;;;0;0;0;1
2012;Polizia Municipale;11;Venerdì;Mattino;VILLAVERLA;SP 349 Costo;Rotatoria;VIA ROMA VIA GRASSURE;11.4927981;45.6438503;0;Asciutto;Assente;Sereno;Caduta da veicolo (veicolo in marcia senza urto);Procedeva con eccesso di velocità (art.141);;Autosnodato o autoarticolato;;;;;;;0;0;0;1
2012;Polizia Municipale;4;Giovedì;Pomeriggio;COSTABISSARA;SP 349 Costo;Rettilineo;VIA C. BATTISTI VIA MONTE ORTIGARA;11.4933413;45.6041924;0;Asciutto;Orizzontale;Pioggia;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autovettura privata;;;Autovettura privata;;;Autovettura privata;0;0;0;2
2012;Carabiniere;2;Lunedì;Pomeriggio;VILLAVERLA;SP 349 Costo;Rettilineo;VIA PIETRO TREVISAN INCROCIO VIA CAPOVILLA - ATTRAVERSAME;11.4937900;45.6559400;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva con eccesso di velocità (art.141);;Autovettura privata;;;Velocipede;;;;0;0;0;1
2012;Polizia Municipale;1;Venerdì;Pomeriggio;COSTABISSARA;SP 046 Pasubio;Intersezione segnalata;STRADA PROVINCIALE 46 VIA C. BATTISTI;11.4938021;45.6028393;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva senza rispettare il segnale di dare precedenza  (art.145);;Autovettura privata;;;Autovettura privata;;;;0;0;0;4
2012;Polizia Municipale;3;Giovedì;Mattino;VILLAVERLA;SP 349 Costo;Rettilineo;PIAZZA DEL POPOLO, 32;11.4939810;45.6507170;0;Asciutto;Assente;Sereno;Investimento di pedoni;Procedeva con eccesso di velocità (art.141);Attraversava regolarmente non ad un passaggio pedonale;Autocarro;;;;;;;0;1;0;1
2012;Polizia Stradale;11;Lunedì;Pomeriggio;VILLAVERLA;SP 349 Costo;Intersezione segnalata;STRADA PROVINCIALE 349 VIA S.ANTONIO;11.4944029;45.6537457;103.2;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva regolarmente senza svoltare;;Ciclomotore;;;Veicolo datosi alla fuga;;;;0;0;0;1
2012;Polizia Municipale;2;Mercoledì;Pomeriggio;COSTABISSARA;SP 046 Pasubio;Dosso;VIA PASUBIO, 12/O;11.4971047;45.5934608;0;Asciutto;Assente;Sereno;Investimento di pedoni;Manovrava;;Autovettura privata;;;;;;;0;1;0;1
2012;Polizia Municipale;3;Venerdì;Pomeriggio;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Intersezione segnalata;VIALE DEL SOLE INCROCIO VIALE DEL SOLE RACCORDO NORD EST;11.5081200;45.5382200;0;Asciutto;Assente;Sereno;Urto con ostacolo accidentale;Procedeva con guida distratta o andamento indeciso;;Autovettura privata;;;;;;;0;0;0;1
2012;Polizia Municipale;1;Giovedì;Mattino;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Dosso;VIALE DEL SOLE CAREGGIATA DA CATTANE VERSO AUTOSTRADA;11.5085167;45.5426599;0;Bagnato;Assente;Sereno;Tamponamento;Procedeva con eccesso di velocità (art.141);;Autovettura privata;;;Autovettura privata;;;Autovettura privata;1;0;0;3
2012;Polizia Municipale;3;Mercoledì;Mattino;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Intersezione con semaforo o vigile;VIALE DEL SOLE INCROCIO STRADA DELLE CATTANE;11.5093200;45.5472500;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva regolarmente senza svoltare;;Autovettura privata;;;Autovettura privata;;;;0;0;0;2
2012;Polizia Municipale;10;Mercoledì;Pomeriggio;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Intersezione con semaforo o vigile;VIA DEL SOLE INCROCIO VIA BRIGATA GRANATIERI DI SARDEGNA;11.5184800;45.5548000;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva regolarmente senza svoltare;;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2012;Polizia Municipale;10;Venerdì;Sera;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Intersezione con semaforo o vigile;VIALE DEL SOLE INCROCIO VIA BRIGATA GRANATIERI DI SARDEGN;11.5185673;45.5547268;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva senza dare la precedenza al veicolo proveniente da destra;;Autovettura privata;;Anormale per ingestione di sostanze stupefacenti o psicotrope (art. 187);Autovettura privata;;;;0;0;0;2
2012;Polizia Stradale;10;Sabato;Notte;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Intersezione con semaforo o vigile;VIALE SOLE INTERSEZIONE VIA BRIGATA GRANATIERI DI SARDEGN;11.5185860;45.5547188;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva senza dare la precedenza al veicolo proveniente da destra;Ostacolo accidentale;Autovettura privata;;;Autovettura privata;;Anormale per ebbrezza da alcool (art. 186);;0;0;0;4
2013;Carabiniere;2;Lunedì;Mattino;TORREBELVICINO;SP 046 Pasubio;Curva;VIA ASSE LOCALITA ASSE;11.2797900;45.7272400;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva regolarmente;;Autovettura privata;;;Autovettura privata;;;Veicolo datosi alla fuga;0;0;0;1
2013;Carabiniere;10;Mercoledì;Pomeriggio;ARSIERO;SP 350 Val d'Astico;Curva;VIA SCALINI AL KM. 43.4;11.3671300;45.8238700;43.4;Asciutto;Assente;Sereno;Fuoriuscita (veicolo in marcia senza urto);Sbandamento con fuoriuscita per guida distratta;Senza ostacolo, né pedone né altro veicolo;Ciclomotore;;Anormale per ebbrezza da alcool (art. 186);;;;;0;0;0;1
2013;Polizia Municipale;2;Venerdì;Mattino;SCHIO;SP 350 Val d'Astico;Rettilineo;VIALE SS.TRINITA', 210;11.3692265;45.7270250;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Manovrava per immettersi nel flusso della circolazione;;Autovettura privata;;;Velocipede;;;;0;0;0;1
2013;Polizia Municipale;12;Lunedì;Pomeriggio;SANTORSO;SP 350 Val d'Astico;Rettilineo;VIA 4 NOVEMBRE, 26;11.3750000;45.7292500;0;Bagnato;Assente;Sereno;Scontro frontale-laterale;Procedeva con eccesso di velocità (art.141);;Motociclo a solo;;;Autovettura privata;;;;0;0;0;1
2013;Carabiniere;10;Venerdì;Mattino;SANTORSO;SP 350 Val d'Astico;Incrocio;VIA 4 NOVEMBRE INCROCIO VIA DELLA FONDA;11.3798300;45.7305200;0;Bagnato;Assente;Sereno;Scontro frontale-laterale;Procedeva senza rispettare lo stop  (art.145);;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2013;Polizia Municipale;4;Martedì;Pomeriggio;SANTORSO;SP 350 Val d'Astico;Intersezione con semaforo o vigile;VIA IV NOVEMBRE INCROCIO VIA DELL'OLMO;11.3867736;45.7323160;0;Bagnato;Orizzontale;Pioggia;Tamponamento;Procedeva con eccesso di velocità (art.141);;Autovettura privata;;;Autovettura privata;;;Autovettura privata;0;0;0;1
2013;Polizia Municipale;2;Giovedì;Pomeriggio;SAN VITO DI LEGUZZANO;SP 046 Pasubio;Rettilineo;VIA VICENZA, 45;11.3904886;45.6922711;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva con eccesso di velocità (art.141);;Autovettura privata;;;Autovettura privata;;;Autovettura privata;0;0;0;3
2013;Polizia Municipale;10;Sabato;Mattino;SANTORSO;SP 350 Val d'Astico;Incrocio;EUROPA INCROCIO VIA SALZENA;11.3947174;45.7343897;0;Asciutto;Assente;Sereno;Caduta da veicolo (veicolo in marcia senza urto);Caduta di persona da veicolo per discesa da veicolo in moto;Ostacolo fisso;Motociclo a solo;;;Autovettura privata;;;;0;0;0;1
